NAV,theta,tau,regret_ema_norm,week_return,max_drawdown,w_fused
0.9945925666953601,1.7651534676551819,15.0,0.0,-0.009205191302449818,0.03245831350146926,"[0.24628093 0.4        0.1847107  0.07217731 0.02847092 0.02769734
 0.020773   0.0198898 ]"
0.9830875585707041,1.9166232347488403,15.0,0.0,-0.011567558928057093,0.04365040897539267,"[0.28465556 0.4        0.21349167 0.06137878 0.01163665 0.01157548
 0.00868161 0.00858026]"
0.986406471242413,1.8246011137962341,15.0,0.0,0.00337600923007731,0.040421763928912884,"[0.2616751  0.4        0.19625633 0.07039097 0.02083663 0.02056165
 0.01542124 0.01485809]"
1.0018743792686633,1.856415331363678,15.0,0.0,0.01568106908987325,0.0253745513119435,"[0.27452269 0.4        0.20589202 0.06368116 0.01621073 0.01592525
 0.01194394 0.01182422]"
0.9923425803000219,1.7730148434638977,15.0,0.0,-0.009513966187656582,0.034647104876391235,"[0.25708935 0.4        0.19281701 0.06803267 0.02392035 0.02336233
 0.01752175 0.01725654]"
0.9703361167815607,1.5682368278503418,15.0,0.0,-0.022176276575583232,0.056055037671692315,"[0.23672982 0.31149629 0.17754737 0.08481722 0.05631085 0.05418271
 0.04063703 0.03827871]"
0.976542489224967,1.5898786187171936,15.0,0.0,0.006396105778265563,0.0500174658437796,"[0.22792325 0.33721316 0.17094244 0.08740789 0.05198384 0.0509955
 0.03818091 0.03535301]"
0.9770667895849325,1.6233901381492615,15.0,0.0,0.000536894570129472,0.04950742537947335,"[0.22976647 0.350597   0.17232485 0.08515411 0.04784906 0.0467811
 0.03508583 0.03244158]"
0.967971273930516,1.2419362515211105,15.0,0.0,-0.009309000931533539,0.058355561642031505,"[0.22491641 0.22494209 0.16868731 0.09038523 0.08466678 0.08470803
 0.06168522 0.06000893]"
0.9661791196460321,1.3280550837516785,15.0,0.0,-0.0018514539973966768,0.06009897300155577,"[0.22475504 0.24149611 0.16856628 0.0906659  0.08086496 0.07823796
 0.05867847 0.05673529]"
0.9573257782219043,1.2592727839946747,15.0,0.0,-0.00916325062724516,0.0687115216767477,"[0.22199059 0.23173376 0.16649294 0.09167757 0.08427448 0.08276276
 0.06144491 0.05962299]"
0.959814720897653,1.3674783110618591,15.0,0.0,0.0025998910009208047,0.06629027314269387,"[0.21951023 0.2441414  0.16463267 0.09089479 0.08395233 0.08015895
 0.06011921 0.0565904 ]"
0.9631363317104045,1.2314667701721191,15.0,0.0,0.003460679171127004,0.06305900333908018,"[0.20819367 0.22329284 0.15614526 0.09264923 0.09572227 0.09143242
 0.06857432 0.06398999]"
0.9973258606418465,1.643520712852478,15.0,0.0,0.03549811984636263,0.029799359550640406,"[0.25318699 0.32736606 0.18989025 0.07843365 0.04401992 0.04442692
 0.03189149 0.03078472]"
1.0044049220038718,1.778777301311493,15.0,0.0,0.0070980425168856495,0.022912834154821263,"[0.27360399 0.37908625 0.205203   0.06153496 0.02254869 0.02554873
 0.01647434 0.01600004]"
0.998193127280094,1.46940016746521,15.0,0.0,-0.006184552253472394,0.028955680788187964,"[0.22892611 0.27301689 0.17169459 0.08926125 0.0704569  0.0677026
 0.05077695 0.04816472]"
1.0186101135361438,1.7508549094200134,15.0,0.0,0.02045394392935033,0.009093994730115476,"[0.24018062 0.4        0.18013547 0.07432154 0.03097076 0.03077954
 0.02266999 0.02094209]"
1.0346556321675835,1.681621491909027,15.0,0.0,0.015752365324291705,0.0,"[0.24080929 0.36090302 0.18060697 0.0786819  0.04046044 0.04191875
 0.02957293 0.02704669]"
